Timestamp,Temperature(C),Humidity(%)
2021-11-29 05:38:09,33.4,18.7
2021-11-29 05:38:14,33.4,18.5
2021-11-29 05:38:20,33.4,18.6
2021-11-29 05:38:25,33.4,18.6
2021-11-29 05:38:30,33.3,18.6
2021-11-29 05:38:35,33.3,18.7
2021-11-29 05:38:41,33.4,18.6
2021-11-29 05:38:46,33.3,18.7
2021-11-29 05:38:51,33.4,18.9
2021-11-29 05:38:57,33.4,18.7
2021-11-29 05:39:02,33.3,18.5
2021-11-29 05:39:07,33.4,18.5
2021-11-29 05:39:13,33.3,18.5
2021-11-29 05:39:18,33.4,18.8
2021-11-29 05:39:23,33.4,18.8
2021-11-29 05:39:28,33.3,18.5
2021-11-29 05:39:34,33.4,18.7
2021-11-29 05:39:39,33.4,18.7
2021-11-29 05:39:44,33.3,18.7
2021-11-29 05:39:49,33.3,18.6
2021-11-29 05:39:55,33.4,18.7
2021-11-29 05:40:00,33.4,18.6
2021-11-29 05:40:05,33.4,18.7
2021-11-29 05:40:11,33.4,18.8
2021-11-29 05:40:16,33.3,18.6
2021-11-29 05:40:27,33.4,18.7
2021-11-29 05:40:32,33.4,18.8
2021-11-29 05:40:37,33.4,18.7
2021-11-29 05:40:42,33.4,18.6
2021-11-29 05:40:48,33.4,18.6
2021-11-29 05:40:53,33.4,18.9
2021-11-29 05:40:58,33.3,18.8
2021-11-29 05:41:03,33.3,18.9
2021-11-29 05:41:09,33.4,18.7
2021-11-29 05:41:14,33.4,18.5
2021-11-29 05:41:19,33.4,18.4
2021-11-29 05:41:25,33.4,18.4
2021-11-29 05:41:30,33.4,18.7
2021-11-29 05:41:35,33.4,18.7
2021-11-29 05:41:41,33.3,18.6
2021-11-29 05:41:46,33.4,18.6
2021-11-29 05:41:51,33.4,18.7
2021-11-29 05:41:57,33.4,18.6
2021-11-29 05:42:02,33.3,18.6
2021-11-29 05:42:07,33.4,18.7
2021-11-29 05:42:12,33.4,18.6
2021-11-29 05:42:18,33.4,18.6
2021-11-29 05:42:23,33.4,18.6
2021-11-29 05:42:28,33.4,18.5
2021-11-29 05:42:34,33.4,18.6
2021-11-29 05:42:39,33.4,18.6
2021-11-29 05:42:44,33.3,18.7
2021-11-29 05:42:50,33.4,18.6
2021-11-29 05:42:55,33.4,18.6
2021-11-29 05:43:00,33.4,18.7
2021-11-29 05:43:05,33.4,18.7
2021-11-29 05:43:11,33.4,18.6
2021-11-29 05:43:16,33.3,18.4
2021-11-29 05:43:21,33.4,18.5
2021-11-29 05:43:26,33.4,18.6
2021-11-29 05:43:32,33.4,18.5
2021-11-29 05:43:37,33.3,18.5
2021-11-29 05:43:42,33.3,18.7
2021-11-29 05:43:48,33.4,18.5
2021-11-29 05:43:53,33.4,18.8
2021-11-29 05:43:58,33.4,18.6
2021-11-29 05:44:03,33.4,18.7
2021-11-29 05:44:09,33.4,18.6
2021-11-29 05:44:14,33.4,18.8
2021-11-29 05:44:19,33.4,18.5
2021-11-29 05:44:25,33.4,18.8
2021-11-29 05:44:30,33.4,18.6
2021-11-29 05:44:35,33.4,18.5
2021-11-29 05:44:41,33.4,18.7
2021-11-29 05:44:46,33.4,18.7
2021-11-29 05:44:51,33.3,18.5
2021-11-29 05:44:57,33.4,18.9
2021-11-29 05:45:02,33.4,18.6
2021-11-29 05:45:07,33.4,18.7
2021-11-29 05:45:12,33.3,18.7
2021-11-29 05:45:18,33.3,18.7
2021-11-29 05:45:23,33.4,18.6
2021-11-29 05:45:28,33.4,18.4
2021-11-29 05:45:34,33.4,18.4
2021-11-29 05:45:39,33.4,18.5
2021-11-29 05:45:44,33.4,18.6
2021-11-29 05:45:49,33.3,18.7
2021-11-29 05:45:55,33.4,18.8
2021-11-29 05:46:00,33.4,18.5
2021-11-29 05:46:05,33.4,18.7
2021-11-29 05:46:11,33.3,18.8
2021-11-29 05:46:16,33.3,18.5
2021-11-29 05:46:21,33.4,18.5
2021-11-29 05:46:27,33.5,18.5
2021-11-29 05:46:32,33.3,18.8
2021-11-29 05:46:37,33.3,18.7
2021-11-29 05:46:42,33.4,18.7
2021-11-29 05:46:48,33.4,18.7
2021-11-29 05:46:53,33.3,18.4
2021-11-29 05:46:58,33.3,18.4
2021-11-29 05:47:03,33.4,18.7
2021-11-29 05:47:09,33.3,18.7
2021-11-29 05:47:14,33.4,18.3
2021-11-29 05:47:19,33.4,18.5
2021-11-29 05:47:25,33.3,18.3
2021-11-29 05:47:30,33.4,18.5
2021-11-29 05:47:35,33.4,18.7
2021-11-29 05:47:40,33.4,18.6
2021-11-29 05:47:46,33.4,18.6
2021-11-29 05:47:51,33.4,18.8
2021-11-29 05:47:56,33.3,18.4
2021-11-29 05:48:02,33.4,18.8
2021-11-29 05:48:07,33.4,18.6
2021-11-29 05:48:12,33.3,18.6
2021-11-29 05:48:17,33.3,18.4
2021-11-29 05:48:23,33.4,18.5
2021-11-29 05:48:28,33.4,18.5
2021-11-29 05:48:33,33.3,18.7
2021-11-29 05:48:44,33.4,18.6
2021-11-29 05:48:49,33.4,18.7
2021-11-29 05:49:00,33.3,18.7
2021-11-29 05:49:05,33.3,18.5
2021-11-29 05:49:10,33.4,18.6
2021-11-29 05:49:16,33.4,18.6
2021-11-29 05:49:21,33.3,18.3
2021-11-29 05:49:26,33.4,18.4
2021-11-29 05:49:31,33.3,18.6
2021-11-29 05:49:37,33.3,18.2
2021-11-29 05:49:42,33.3,18.6
2021-11-29 05:49:47,33.3,18.4
2021-11-29 05:49:53,33.3,18.6
2021-11-29 05:49:58,33.4,18.6
2021-11-29 05:50:03,33.4,18.5
2021-11-29 05:50:08,33.4,18.7
2021-11-29 05:50:14,33.4,18.6
2021-11-29 05:50:19,33.3,18.7
2021-11-29 05:50:24,33.3,18.4
2021-11-29 05:50:29,33.4,18.8
2021-11-29 05:50:35,33.3,18.7
2021-11-29 05:50:40,33.4,18.3
2021-11-29 05:50:45,33.4,18.5
2021-11-29 05:50:51,33.4,18.8
2021-11-29 05:50:56,33.3,18.5
2021-11-29 05:51:01,33.4,18.5
2021-11-29 05:51:06,33.3,18.6
2021-11-29 05:51:12,33.3,18.4
2021-11-29 05:51:17,33.3,18.3
2021-11-29 05:51:22,33.4,18.5
2021-11-29 05:51:28,33.3,18.4
2021-11-29 05:51:33,33.4,18.8
2021-11-29 05:51:38,33.4,18.3
2021-11-29 05:51:43,33.3,18.6
2021-11-29 05:51:49,33.3,18.6
2021-11-29 05:51:54,33.3,18.5
2021-11-29 05:51:59,33.4,18.5
2021-11-29 05:52:05,33.4,18.3
2021-11-29 05:52:10,33.3,18.3
2021-11-29 05:52:15,33.4,18.3
2021-11-29 05:52:21,33.4,18.6
2021-11-29 05:52:26,33.4,18.4
2021-11-29 05:52:31,33.3,18.5
2021-11-29 05:52:36,33.4,18.4
2021-11-29 05:52:42,33.3,18.5
2021-11-29 05:52:47,33.4,18.6
2021-11-29 05:52:53,33.3,18.4
2021-11-29 05:52:58,33.3,18.4
2021-11-29 05:53:03,33.3,18.6
2021-11-29 05:53:08,33.3,18.4
2021-11-29 05:53:14,33.3,18.3
2021-11-29 05:53:19,33.4,18.8
2021-11-29 05:53:24,33.4,18.6
2021-11-29 05:53:35,33.4,18.6
2021-11-29 05:53:40,33.4,18.7
2021-11-29 05:53:45,33.4,18.3
2021-11-29 05:53:51,33.3,18.3
2021-11-29 05:53:56,33.4,18.5
2021-11-29 05:54:01,33.4,18.7
2021-11-29 05:54:07,33.4,18.7
2021-11-29 05:54:12,33.4,18.4
2021-11-29 05:54:19,33.3,18.5
2021-11-29 05:54:24,33.3,18.5
2021-11-29 05:54:29,33.4,18.4
2021-11-29 05:54:34,33.3,18.4
2021-11-29 05:54:40,33.4,18.4
2021-11-29 05:54:45,33.3,18.6
2021-11-29 05:54:50,33.4,18.5
2021-11-29 05:54:55,33.4,18.2
2021-11-29 05:55:01,33.4,18.4
2021-11-29 05:55:06,33.4,18.4
2021-11-29 05:55:11,33.4,18.5
2021-11-29 05:55:16,33.4,18.7
2021-11-29 05:55:22,33.3,18.3
2021-11-29 05:55:32,33.3,18.6
2021-11-29 05:55:38,33.4,18.6
2021-11-29 05:55:43,33.4,18.6
2021-11-29 05:55:48,33.4,18.2
2021-11-29 05:55:53,33.4,18.7
2021-11-29 05:55:59,33.4,18.6
2021-11-29 05:56:04,33.4,18.6
2021-11-29 05:56:09,33.3,18.5
2021-11-29 05:56:15,33.4,18.4
2021-11-29 05:56:20,33.4,18.4
2021-11-29 05:56:25,33.3,18.2
2021-11-29 05:56:30,33.4,18.5
2021-11-29 05:56:36,33.4,18.6
2021-11-29 05:56:41,33.3,18.5
2021-11-29 05:56:46,33.3,18.3
2021-11-29 05:56:57,33.4,18.5
2021-11-29 05:57:02,33.3,18.5
2021-11-29 05:57:07,33.4,18.5
2021-11-29 05:57:13,33.3,18.7
2021-11-29 05:57:18,33.4,18.6
2021-11-29 05:57:23,33.4,18.3
2021-11-29 05:57:29,33.4,18.2
2021-11-29 05:57:34,33.3,18.5
2021-11-29 05:57:39,33.4,18.6
2021-11-29 05:57:44,33.4,18.5
2021-11-29 05:57:50,33.3,18.5
2021-11-29 05:57:55,33.4,18.5
2021-11-29 05:58:00,33.3,18.4
2021-11-29 05:58:06,33.4,18.4
2021-11-29 05:58:11,33.3,18.3
2021-11-29 05:58:16,33.3,18.8
2021-11-29 05:58:21,33.3,18.2
2021-11-29 05:58:32,33.3,18.5
2021-11-29 05:58:37,33.4,18.5
2021-11-29 05:58:42,33.3,18.3
2021-11-29 05:58:48,33.3,18.4
2021-11-29 05:58:53,33.4,18.6
2021-11-29 05:58:58,33.4,18.3
2021-11-29 05:59:04,33.3,18.6
2021-11-29 05:59:09,33.4,18.5
2021-11-29 05:59:14,33.3,18.8
2021-11-29 05:59:19,33.3,18.5
2021-11-29 05:59:25,33.4,18.2
2021-11-29 05:59:30,33.4,18.4
2021-11-29 05:59:35,33.3,18.3
2021-11-29 05:59:41,33.3,18.3
2021-11-29 05:59:46,33.3,18.6
2021-11-29 05:59:51,33.3,18.7
2021-11-29 05:59:57,33.3,18.5
2021-11-29 06:00:02,33.4,18.6
2021-11-29 06:00:07,33.4,18.5
2021-11-29 06:00:13,33.4,18.4
2021-11-29 06:00:18,33.4,18.4
